is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_length_of_stay,booking_value,total_pax,room_type_changes,has_agent,has_company,country_region_Domestic,country_region_Europe,country_region_International,hotel_City Hotel,hotel_Resort Hotel,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Undefined,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
1,181,2017,21,25,0,2,2,0.0,0,0,0,0,0,0,130.0,0,0,2,260.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,181,2017,21,25,0,2,2,0.0,0,0,0,0,0,0,130.0,0,0,2,260.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,181,2017,21,25,0,2,2,0.0,0,0,0,0,0,0,130.0,0,0,2,260.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,181,2017,21,25,0,2,2,0.0,0,0,0,0,0,0,130.0,0,0,2,260.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,181,2017,21,25,0,2,2,0.0,0,0,0,0,0,0,130.0,0,0,2,260.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,181,2017,21,25,0,2,2,0.0,0,0,0,0,0,0,130.0,0,0,2,260.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,249,2017,21,25,0,3,2,2.0,0,0,0,0,0,0,219.0,0,2,3,657.0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,161,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,102.04,0,1,3,306.12,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,15,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,160.0,0,1,3,480.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,161,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,102.04,0,1,3,306.12,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,230,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,107.1,0,1,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,230,2017,21,25,0,3,2,0.0,0,0,0,0,1,0,125.1,0,1,3,375.2999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,284,2017,21,25,0,3,2,1.0,0,0,0,0,0,0,140.25,0,0,3,420.75,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,240,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,138.6,0,1,3,415.7999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,274,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,135.0,0,2,3,405.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,146,2017,21,25,0,3,2,2.0,0,0,0,0,0,0,198.0,0,2,3,594.0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,201,2017,21,25,0,3,2,0.0,0,0,0,0,0,34,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,240,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,138.6,0,1,3,415.7999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,226,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,107.1,0,3,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,279,2017,21,25,0,3,3,0.0,0,0,0,0,0,0,153.9,0,2,3,461.7000000000001,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,68,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,171.0,0,0,3,513.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,161,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,102.04,0,1,3,306.12,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,219,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,96.33,0,1,3,288.99,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,230,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,125.1,0,1,3,375.2999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,240,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,138.6,0,1,3,415.7999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,149,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,162.0,0,2,3,486.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,197,2017,21,25,0,3,2,2.0,0,0,0,0,0,0,197.1,0,0,3,591.3,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,247,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,138.6,0,1,3,415.7999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,254,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,119.0,0,1,3,357.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,295,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,144.0,0,1,3,432.0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,172,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,139.5,0,2,3,418.5,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,161,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,102.04,0,1,3,306.12,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,185,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,138.9,0,0,3,416.7000000000001,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,287,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,132.6,0,1,3,397.7999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,247,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,138.6,0,1,3,415.7999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,230,2017,21,25,0,3,3,0.0,0,0,0,0,0,0,157.5,0,1,3,472.5,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,161,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,102.04,0,1,3,306.12,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,287,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,132.6,0,1,3,397.7999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,170,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,139.5,0,0,3,418.5,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,167,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,115.0,0,0,3,345.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,282,2017,21,25,0,3,2,0.0,0,0,0,0,0,0,129.0,0,1,3,387.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,229,2017,21,25,1,3,2,0.0,0,0,0,0,0,0,125.1,0,0,4,500.4,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,267,2017,21,25,1,3,2,0.0,0,0,0,0,0,0,138.6,0,0,4,554.4,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,298,2017,21,25,1,3,2,0.0,0,0,0,0,0,0,123.3,0,1,4,493.2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,212,2017,21,25,1,3,2,0.0,0,0,0,0,0,0,107.1,0,1,4,428.4,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,250,2017,21,25,1,3,2,0.0,0,0,0,0,0,0,107.1,0,0,4,428.4,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,229,2017,21,25,1,3,2,0.0,0,0,0,0,0,0,125.1,0,0,4,500.4,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,249,2017,21,25,1,3,2,0.0,0,0,0,0,0,0,125.1,0,1,4,500.4,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,197,2017,21,25,2,4,2,0.0,0,0,0,0,0,0,129.6,0,1,6,777.5999999999999,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,179,2017,21,25,2,6,2,0.0,0,0,0,0,0,0,126.0,0,1,8,1008.0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,32,2017,21,26,0,1,2,0.0,0,0,0,0,0,0,160.0,0,0,1,160.0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,32,2017,21,26,0,1,2,0.0,0,0,0,0,0,0,160.0,0,0,1,160.0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,30,2017,21,26,0,1,2,0.0,0,0,0,0,0,0,160.0,0,1,1,160.0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,25,2017,21,26,0,1,3,0.0,0,0,0,0,0,0,230.0,0,0,1,230.0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,32,2017,21,26,0,1,2,0.0,0,0,0,0,1,0,160.0,0,0,1,160.0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,32,2017,21,26,0,1,2,0.0,0,0,0,0,0,0,160.0,0,0,1,160.0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,32,2017,21,26,0,1,3,0.0,0,0,0,0,1,0,230.0,0,0,1,230.0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,23,2017,21,26,0,1,2,0.0,0,0,0,0,0,0,160.0,0,1,1,160.0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,31,2017,21,26,0,1,3,0.0,0,0,0,0,0,0,230.0,0,1,1,230.0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,26,2017,21,26,0,1,3,0.0,0,0,0,0,0,0,230.0,0,0,1,230.0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,32,2017,21,26,0,1,2,0.0,0,0,0,0,0,0,160.0,0,0,1,160.0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,34,2017,21,26,0,1,2,0.0,0,0,0,0,0,0,190.0,0,1,1,190.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,109,2017,21,26,0,2,2,0.0,0,0,0,0,0,0,126.0,0,0,2,252.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,137,2017,21,26,0,2,2,0.0,0,0,0,0,0,0,126.0,0,0,2,252.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,236,2017,21,26,0,2,2,0.0,0,0,0,0,0,0,107.1,0,1,2,214.2,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,111,2017,21,26,0,2,2,0.0,0,0,0,0,0,0,126.0,0,0,2,252.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,89,2017,21,26,0,2,2,0.0,0,0,0,0,0,0,280.0,0,0,2,560.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,125,2017,21,26,0,2,2,0.0,0,0,0,0,0,0,126.0,0,0,2,252.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,235,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,107.1,0,1,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,235,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,107.1,0,1,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,235,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,107.1,0,1,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,115,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,113.4,0,0,3,340.20000000000005,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,36,2017,21,26,1,2,2,0.0,0,0,0,0,1,0,136.0,0,0,3,408.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,122,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,130.67,0,0,3,392.01,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,235,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,142.1,0,1,3,426.2999999999999,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,125,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,126.0,0,2,3,378.0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,32,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,160.0,0,2,3,480.0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,235,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,107.1,0,1,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,235,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,107.1,0,1,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,130,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,112.0,0,1,3,336.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,128,2017,21,26,1,2,2,0.0,0,0,0,0,1,0,85.0,0,0,3,255.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,235,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,107.1,0,1,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,269,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,135.0,0,3,3,405.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,204,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,107.1,0,2,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,102,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,149.33,0,0,3,447.99,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,130,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,112.0,0,1,3,336.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,204,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,107.1,0,2,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,35,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,160.0,0,1,3,480.0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,125,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,126.0,0,2,3,378.0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,168,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,235,2017,21,26,1,2,2,0.0,0,0,0,0,0,0,107.1,0,1,3,321.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,261,2017,21,26,1,2,2,0.0,0,0,0,0,0,93,140.0,0,0,3,420.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
